State,State2,County,Data_Value,Short_Question_Text,Long,Lat
WI,Wisconsin,Calumet,32.7,Short Sleep Duration,-88.21799976,44.08168017
WI,Wisconsin,Waukesha,32,Obesity,-88.30444786,43.01823145
WI,Wisconsin,Monroe,23.7,Physical Inactivity,-90.61802805,43.94598698
WI,Wisconsin,Door,30.9,Short Sleep Duration,-87.3114193,44.95001443
WI,Wisconsin,Dunn,34.9,Short Sleep Duration,-91.89631112,44.94665402
WI,Wisconsin,Clark,43.1,Obesity,-90.61195218,44.73481741
WI,Wisconsin,Wood,31.5,Short Sleep Duration,-90.04147276,44.45535017
WI,Wisconsin,Kewaunee,39.6,Obesity,-87.6153988,44.5161731
WI,Wisconsin,Bayfield,31.5,Short Sleep Duration,-91.2010357,46.52341014
WY,Wyoming,Converse,34,Short Sleep Duration,-105.5072979,42.97220281
WY,Wyoming,Washakie,18.1,Frequent Mental Distress,-107.6826099,43.9044572
WI,Wisconsin,Menominee,39.5,Short Sleep Duration,-88.70969655,45.00428427
WI,Wisconsin,Door,21.4,Physical Inactivity,-87.3114193,44.95001443
WY,Wyoming,Carbon,17.1,Current Cigarette Smoking,-106.9303664,41.69477877
WI,Wisconsin,Langlade,32.4,Short Sleep Duration,-89.0718839,45.26231218
WY,Wyoming,Big Horn,16.4,Binge Drinking,-107.9947871,44.52639082
WI,Wisconsin,Forest,35.8,Short Sleep Duration,-88.77066471,45.66757219
WI,Wisconsin,Waushara,16.4,Frequent Mental Distress,-89.24297541,44.11316121
WI,Wisconsin,Menominee,28,Physical Inactivity,-88.70969655,45.00428427
WY,Wyoming,Big Horn,20.8,Depression,-107.9947871,44.52639082
WI,Wisconsin,Outagamie,23.3,Binge Drinking,-88.46501996,44.41601542
WI,Wisconsin,Winnebago,31.1,Short Sleep Duration,-88.64469437,44.06892566
WI,Wisconsin,Rock,20.2,Binge Drinking,-89.0714241,42.67125111
WI,Wisconsin,Kenosha,43,Obesity,-88.04200103,42.57671512
WI,Wisconsin,Vilas,18.1,Current Cigarette Smoking,-89.5147033,46.05282831
WI,Wisconsin,Columbia,24.7,Depression,-89.33343818,43.46657856
WI,Wisconsin,Racine,23.3,Binge Drinking,-88.06151104,42.74745493
WI,Wisconsin,Green Lake,25.8,Depression,-89.04466973,43.80049778
WY,Wyoming,Park,15,Current Cigarette Smoking,-109.5885929,44.52055001
WI,Wisconsin,Marquette,18,Binge Drinking,-89.39853327,43.81951691
WY,Wyoming,Sweetwater,17.7,Current Cigarette Smoking,-108.879887,41.65969814
WY,Wyoming,Park,33.2,Obesity,-109.5885929,44.52055001
WI,Wisconsin,Rusk,37.2,Obesity,-91.13345533,45.4750517
WY,Wyoming,Converse,25.6,Physical Inactivity,-105.5072979,42.97220281
WI,Wisconsin,Chippewa,16.4,Current Cigarette Smoking,-91.27997263,45.06943196
WY,Wyoming,Sheridan,15.1,Current Cigarette Smoking,-106.8799996,44.79069827
WY,Wyoming,Albany,22.3,Binge Drinking,-105.7234395,41.65445097
WI,Wisconsin,Rock,38.2,Short Sleep Duration,-89.0714241,42.67125111
WI,Wisconsin,Ozaukee,21.7,Binge Drinking,-87.95149408,43.38393134
WI,Wisconsin,Richland,22,Depression,-90.42952769,43.37559436
WI,Wisconsin,Pepin,33.3,Short Sleep Duration,-92.00187526,44.58287653
WI,Wisconsin,Vilas,23.5,Binge Drinking,-89.5147033,46.05282831
WY,Wyoming,Weston,15.7,Frequent Mental Distress,-104.56774,43.84021895
WI,Wisconsin,Vernon,24.4,Depression,-90.83416504,43.59389986
WI,Wisconsin,Columbia,22.2,Physical Inactivity,-89.33343818,43.46657856
WI,Wisconsin,Sawyer,36.4,Short Sleep Duration,-91.14457916,45.88000793
WI,Wisconsin,Oneida,22,Depression,-89.52184175,45.70550647
WI,Wisconsin,Clark,22.5,Binge Drinking,-90.61195218,44.73481741
WI,Wisconsin,Dodge,40.7,Obesity,-88.7074335,43.41624935
WI,Wisconsin,Juneau,19,Frequent Mental Distress,-90.11373313,43.9244512
WI,Wisconsin,Dunn,25.9,Depression,-91.89631112,44.94665402
WY,Wyoming,Crook,31.4,Short Sleep Duration,-104.5695762,44.58851821
WI,Wisconsin,Marquette,41.3,Obesity,-89.39853327,43.81951691
WI,Wisconsin,Racine,36,Short Sleep Duration,-88.06151104,42.74745493
WI,Wisconsin,Manitowoc,17.3,Frequent Mental Distress,-87.8095945,44.11995929
WI,Wisconsin,Bayfield,14.5,Frequent Mental Distress,-91.2010357,46.52341014
WY,Wyoming,Goshen,15.3,Current Cigarette Smoking,-104.353416,42.08791696
WI,Wisconsin,Taylor,40.7,Obesity,-90.50146107,45.21145078
WI,Wisconsin,La Crosse,24.4,Depression,-91.11503116,43.90643348
WY,Wyoming,Platte,15.6,Frequent Mental Distress,-104.9659679,42.1327154
WY,Wyoming,Campbell,35.5,Obesity,-105.5480578,44.24857386
WY,Wyoming,Laramie,23.6,Physical Inactivity,-104.6891716,41.30698999
WI,Wisconsin,Washington,21.8,Depression,-88.23060313,43.36852263
WY,Wyoming,Sublette,20.4,Depression,-109.9148424,42.76658678
WI,Wisconsin,Walworth,15.3,Frequent Mental Distress,-88.54183875,42.66851165
WI,Wisconsin,Price,17.5,Current Cigarette Smoking,-90.36148246,45.68013695
WI,Wisconsin,Douglas,14.3,Current Cigarette Smoking,-91.91612523,46.43289261
WI,Wisconsin,Richland,22.8,Binge Drinking,-90.42952769,43.37559436
WI,Wisconsin,Crawford,37.3,Short Sleep Duration,-90.93110617,43.23956519
WI,Wisconsin,Iowa,24.1,Binge Drinking,-90.13527422,43.00052939
WI,Wisconsin,Barron,39.4,Obesity,-91.84830367,45.42376633
WI,Wisconsin,Door,14.4,Frequent Mental Distress,-87.3114193,44.95001443
WI,Wisconsin,Iowa,13.9,Current Cigarette Smoking,-90.13527422,43.00052939
WY,Wyoming,Sweetwater,36.5,Obesity,-108.879887,41.65969814
WI,Wisconsin,Dane,28.6,Short Sleep Duration,-89.41829876,43.06729331
WY,Wyoming,Hot Springs,15.6,Current Cigarette Smoking,-108.4422998,43.7189807
WY,Wyoming,Fremont,23.1,Physical Inactivity,-108.6304546,43.0406424
WI,Wisconsin,Pierce,20.6,Physical Inactivity,-92.42249863,44.71950094
WY,Wyoming,Niobrara,17.6,Frequent Mental Distress,-104.4756776,43.05625288
WI,Wisconsin,Sauk,21.9,Physical Inactivity,-89.94805706,43.42687911
WI,Wisconsin,Waupaca,24.1,Depression,-88.96488746,44.47042624
WI,Wisconsin,Pepin,19.8,Binge Drinking,-92.00187526,44.58287653
WI,Wisconsin,Buffalo,32.8,Short Sleep Duration,-91.75437967,44.37979061
WI,Wisconsin,Shawano,17.3,Current Cigarette Smoking,-88.76520504,44.78900542
WI,Wisconsin,La Crosse,31.6,Short Sleep Duration,-91.11503116,43.90643348
WI,Wisconsin,Fond du Lac,23,Physical Inactivity,-88.48834338,43.75360898
WI,Wisconsin,Waushara,28,Physical Inactivity,-89.24297541,44.11316121
WI,Wisconsin,Crawford,19.9,Binge Drinking,-90.93110617,43.23956519
WI,Wisconsin,Oconto,24.5,Depression,-88.26960276,45.02628474
WI,Wisconsin,Calumet,23.1,Depression,-88.21799976,44.08168017
WY,Wyoming,Johnson,31.5,Obesity,-106.5848201,44.03966566
WY,Wyoming,Campbell,20.4,Binge Drinking,-105.5480578,44.24857386
WI,Wisconsin,Green,40.4,Obesity,-89.60207125,42.67998128
WY,Wyoming,Teton,15.9,Physical Inactivity,-110.5898579,43.93448406
WI,Wisconsin,Winnebago,17.2,Frequent Mental Distress,-88.64469437,44.06892566
WI,Wisconsin,Rusk,22.4,Physical Inactivity,-91.13345533,45.4750517
WI,Wisconsin,Monroe,16.6,Current Cigarette Smoking,-90.61802805,43.94598698
WI,Wisconsin,St. Croix,34.4,Obesity,-92.45267274,45.0340718
WI,Wisconsin,Oconto,19.5,Current Cigarette Smoking,-88.26960276,45.02628474
WI,Wisconsin,Florence,17.7,Binge Drinking,-88.39814413,45.84816501
WI,Wisconsin,Vilas,24.4,Depression,-89.5147033,46.05282831
WI,Wisconsin,Washburn,23.3,Physical Inactivity,-91.79132422,45.89926565
WI,Wisconsin,Calumet,15.8,Current Cigarette Smoking,-88.21799976,44.08168017
WI,Wisconsin,Forest,18.7,Frequent Mental Distress,-88.77066471,45.66757219
WI,Wisconsin,Milwaukee,23.3,Physical Inactivity,-87.96694912,43.00717201
WI,Wisconsin,Douglas,24.9,Depression,-91.91612523,46.43289261
WI,Wisconsin,Sawyer,17.4,Current Cigarette Smoking,-91.14457916,45.88000793
WI,Wisconsin,Lincoln,17,Current Cigarette Smoking,-89.73447634,45.33749048
WY,Wyoming,Hot Springs,23.3,Physical Inactivity,-108.4422998,43.7189807
WI,Wisconsin,Bayfield,18.3,Binge Drinking,-91.2010357,46.52341014
WI,Wisconsin,Brown,22.4,Physical Inactivity,-88.00376157,44.45243095
WI,Wisconsin,Jefferson,21.6,Binge Drinking,-88.77593155,43.02086207
WI,Wisconsin,Manitowoc,43.5,Obesity,-87.8095945,44.11995929
WI,Wisconsin,Marquette,27.6,Physical Inactivity,-89.39853327,43.81951691
WI,Wisconsin,Eau Claire,22.8,Binge Drinking,-91.28605725,44.72677278
WI,Wisconsin,Walworth,31.4,Short Sleep Duration,-88.54183875,42.66851165
WY,Wyoming,Uinta,17.1,Frequent Mental Distress,-110.547535,41.28764495
WY,Wyoming,Fremont,20.9,Depression,-108.6304546,43.0406424
WI,Wisconsin,Dane,17.7,Physical Inactivity,-89.41829876,43.06729331
WI,Wisconsin,Trempealeau,39.1,Obesity,-91.35842148,44.30394507
WI,Wisconsin,Pierce,33.6,Short Sleep Duration,-92.42249863,44.71950094
WI,Wisconsin,Wood,25.1,Physical Inactivity,-90.04147276,44.45535017
WI,Wisconsin,Bayfield,37.6,Obesity,-91.2010357,46.52341014
WI,Wisconsin,Juneau,39.6,Obesity,-90.11373313,43.9244512
WI,Wisconsin,Portage,25.1,Depression,-89.50146343,44.47606947
WY,Wyoming,Goshen,21.2,Depression,-104.353416,42.08791696
WI,Wisconsin,Price,23.8,Binge Drinking,-90.36148246,45.68013695
WY,Wyoming,Niobrara,22.7,Depression,-104.4756776,43.05625288
WI,Wisconsin,Lincoln,25.8,Physical Inactivity,-89.73447634,45.33749048
WI,Wisconsin,Pepin,18.1,Frequent Mental Distress,-92.00187526,44.58287653
WI,Wisconsin,Jefferson,16.2,Frequent Mental Distress,-88.77593155,43.02086207
WI,Wisconsin,Burnett,25.1,Physical Inactivity,-92.36766721,45.86276937
WI,Wisconsin,Dunn,16.1,Current Cigarette Smoking,-91.89631112,44.94665402
WY,Wyoming,Johnson,13.8,Current Cigarette Smoking,-106.5848201,44.03966566
WI,Wisconsin,Winnebago,17.3,Current Cigarette Smoking,-88.64469437,44.06892566
WI,Wisconsin,Milwaukee,35.8,Short Sleep Duration,-87.96694912,43.00717201
WI,Wisconsin,Price,22.6,Depression,-90.36148246,45.68013695
WI,Wisconsin,Florence,34.6,Short Sleep Duration,-88.39814413,45.84816501
WI,Wisconsin,Portage,14.6,Current Cigarette Smoking,-89.50146343,44.47606947
WI,Wisconsin,Langlade,23.9,Binge Drinking,-89.0718839,45.26231218
WY,Wyoming,Washakie,26.2,Physical Inactivity,-107.6826099,43.9044572
WI,Wisconsin,Jefferson,31.7,Short Sleep Duration,-88.77593155,43.02086207
WI,Wisconsin,Fond du Lac,17.8,Frequent Mental Distress,-88.48834338,43.75360898
WI,Wisconsin,Waupaca,24.1,Physical Inactivity,-88.96488746,44.47042624
WI,Wisconsin,Jackson,25,Depression,-90.80499871,44.31928367
WI,Wisconsin,Menominee,22.5,Binge Drinking,-88.70969655,45.00428427
WY,Wyoming,Niobrara,21.2,Current Cigarette Smoking,-104.4756776,43.05625288
WI,Wisconsin,Ozaukee,34,Obesity,-87.95149408,43.38393134
WI,Wisconsin,Monroe,21.8,Binge Drinking,-90.61802805,43.94598698
WY,Wyoming,Niobrara,29.4,Physical Inactivity,-104.4756776,43.05625288
WI,Wisconsin,Iron,15.5,Current Cigarette Smoking,-90.24211599,46.26231052
WY,Wyoming,Weston,19.5,Binge Drinking,-104.56774,43.84021895
WI,Wisconsin,Outagamie,32.1,Short Sleep Duration,-88.46501996,44.41601542
WY,Wyoming,Big Horn,31.9,Short Sleep Duration,-107.9947871,44.52639082
WY,Wyoming,Johnson,20.4,Depression,-106.5848201,44.03966566
WI,Wisconsin,Waushara,19.4,Binge Drinking,-89.24297541,44.11316121
WY,Wyoming,Park,29.8,Short Sleep Duration,-109.5885929,44.52055001
WY,Wyoming,Albany,23.9,Depression,-105.7234395,41.65445097
WI,Wisconsin,Waukesha,17.5,Physical Inactivity,-88.30444786,43.01823145
WI,Wisconsin,Kewaunee,22.7,Physical Inactivity,-87.6153988,44.5161731
WI,Wisconsin,Clark,24.9,Physical Inactivity,-90.61195218,44.73481741
WI,Wisconsin,Marinette,16.3,Frequent Mental Distress,-88.03359109,45.38289101
WI,Wisconsin,Winnebago,25.9,Depression,-88.64469437,44.06892566
WY,Wyoming,Teton,13,Frequent Mental Distress,-110.5898579,43.93448406
WY,Wyoming,Weston,22,Depression,-104.56774,43.84021895
WI,Wisconsin,Forest,18.9,Binge Drinking,-88.77066471,45.66757219
WI,Wisconsin,Taylor,33.2,Short Sleep Duration,-90.50146107,45.21145078
WI,Wisconsin,Rock,24.3,Depression,-89.0714241,42.67125111
WI,Wisconsin,Door,37.2,Obesity,-87.3114193,44.95001443
WY,Wyoming,Lincoln,16.8,Binge Drinking,-110.6562541,42.26394126
WI,Wisconsin,Oconto,32.9,Short Sleep Duration,-88.26960276,45.02628474
WI,Wisconsin,Washburn,15.3,Frequent Mental Distress,-91.79132422,45.89926565
WI,Wisconsin,Marinette,41.3,Obesity,-88.03359109,45.38289101
WI,Wisconsin,Menominee,42.8,Obesity,-88.70969655,45.00428427
WI,Wisconsin,Barron,16.2,Frequent Mental Distress,-91.84830367,45.42376633
WY,Wyoming,Carbon,32.1,Short Sleep Duration,-106.9303664,41.69477877
WI,Wisconsin,Sawyer,25.3,Depression,-91.14457916,45.88000793
WI,Wisconsin,Eau Claire,22.2,Physical Inactivity,-91.28605725,44.72677278
WY,Wyoming,Hot Springs,17.8,Frequent Mental Distress,-108.4422998,43.7189807
WI,Wisconsin,Monroe,38.7,Obesity,-90.61802805,43.94598698
WY,Wyoming,Uinta,26,Physical Inactivity,-110.547535,41.28764495
WY,Wyoming,Sheridan,31.6,Obesity,-106.8799996,44.79069827
WI,Wisconsin,Marathon,20.3,Physical Inactivity,-89.75885601,44.89830044
WI,Wisconsin,Jefferson,23.3,Depression,-88.77593155,43.02086207
WI,Wisconsin,Outagamie,21.2,Physical Inactivity,-88.46501996,44.41601542
WI,Wisconsin,Marquette,19.2,Frequent Mental Distress,-89.39853327,43.81951691
WI,Wisconsin,Buffalo,15.5,Current Cigarette Smoking,-91.75437967,44.37979061
WI,Wisconsin,Sheboygan,24.8,Binge Drinking,-87.94533159,43.7212482
WI,Wisconsin,Columbia,21.8,Binge Drinking,-89.33343818,43.46657856
WI,Wisconsin,Douglas,17,Frequent Mental Distress,-91.91612523,46.43289261
WY,Wyoming,Laramie,34,Obesity,-104.6891716,41.30698999
WI,Wisconsin,Burnett,15.1,Frequent Mental Distress,-92.36766721,45.86276937
WI,Wisconsin,Manitowoc,36.4,Short Sleep Duration,-87.8095945,44.11995929
WI,Wisconsin,Brown,16,Frequent Mental Distress,-88.00376157,44.45243095
WI,Wisconsin,Trempealeau,15.7,Frequent Mental Distress,-91.35842148,44.30394507
WY,Wyoming,Sublette,14.2,Current Cigarette Smoking,-109.9148424,42.76658678
WY,Wyoming,Crook,20.5,Depression,-104.5695762,44.58851821
WY,Wyoming,Fremont,18.4,Binge Drinking,-108.6304546,43.0406424
WI,Wisconsin,Pepin,23.2,Depression,-92.00187526,44.58287653
WI,Wisconsin,Columbia,38.7,Obesity,-89.33343818,43.46657856
WI,Wisconsin,Oconto,24.4,Binge Drinking,-88.26960276,45.02628474
WI,Wisconsin,Chippewa,17.3,Frequent Mental Distress,-91.27997263,45.06943196
WI,Wisconsin,Kenosha,35.8,Short Sleep Duration,-88.04200103,42.57671512
WY,Wyoming,Converse,22.5,Depression,-105.5072979,42.97220281
WI,Wisconsin,Crawford,26.1,Physical Inactivity,-90.93110617,43.23956519
WY,Wyoming,Converse,18.4,Binge Drinking,-105.5072979,42.97220281
WY,Wyoming,Sublette,30.1,Obesity,-109.9148424,42.76658678
WI,Wisconsin,Langlade,16.9,Current Cigarette Smoking,-89.0718839,45.26231218
WY,Wyoming,Sheridan,16.1,Binge Drinking,-106.8799996,44.79069827
WI,Wisconsin,Oneida,21.3,Physical Inactivity,-89.52184175,45.70550647
WI,Wisconsin,Marquette,30.6,Physical Inactivity,-89.39853327,43.81951691
WI,Wisconsin,Rusk,18,Current Cigarette Smoking,-91.13345533,45.4750517
WI,Wisconsin,Grant,34.3,Short Sleep Duration,-90.70622311,42.86764459
WI,Wisconsin,Florence,20.9,Current Cigarette Smoking,-88.39814413,45.84816501
WI,Wisconsin,Burnett,43.1,Obesity,-92.36766721,45.86276937
WI,Wisconsin,Dane,15.3,Frequent Mental Distress,-89.41829876,43.06729331
WI,Wisconsin,Forest,23.4,Depression,-88.77066471,45.66757219
WI,Wisconsin,Racine,17.7,Current Cigarette Smoking,-88.06151104,42.74745493
WI,Wisconsin,Marathon,30.1,Short Sleep Duration,-89.75885601,44.89830044
WI,Wisconsin,Iowa,39.7,Obesity,-90.13527422,43.00052939
WI,Wisconsin,Brown,36.4,Obesity,-88.00376157,44.45243095
WI,Wisconsin,Dunn,22.9,Binge Drinking,-91.89631112,44.94665402
WY,Wyoming,Platte,23.3,Depression,-104.9659679,42.1327154
WI,Wisconsin,Trempealeau,17.7,Current Cigarette Smoking,-91.35842148,44.30394507
WI,Wisconsin,Sheboygan,23.3,Depression,-87.94533159,43.7212482
WI,Wisconsin,Lafayette,15.6,Frequent Mental Distress,-90.131574,42.66050008
WI,Wisconsin,Pierce,24.6,Depression,-92.42249863,44.71950094
WI,Wisconsin,Marathon,21.7,Binge Drinking,-89.75885601,44.89830044
WI,Wisconsin,Dane,23.8,Depression,-89.41829876,43.06729331
WI,Wisconsin,Kenosha,26.4,Depression,-88.04200103,42.57671512
WY,Wyoming,Big Horn,17.7,Frequent Mental Distress,-107.9947871,44.52639082
WI,Wisconsin,Kewaunee,15.4,Frequent Mental Distress,-87.6153988,44.5161731
WI,Wisconsin,Ozaukee,15.3,Frequent Mental Distress,-87.95149408,43.38393134
WI,Wisconsin,Marinette,31.9,Short Sleep Duration,-88.03359109,45.38289101
WY,Wyoming,Natrona,37.9,Obesity,-106.798429,42.96243872
WI,Wisconsin,Green,21.7,Physical Inactivity,-89.60207125,42.67998128
WY,Wyoming,Lincoln,14.3,Current Cigarette Smoking,-110.6562541,42.26394126
WI,Wisconsin,Barron,23.3,Physical Inactivity,-91.84830367,45.42376633
WI,Wisconsin,Sheboygan,31.8,Short Sleep Duration,-87.94533159,43.7212482
WI,Wisconsin,Juneau,32.7,Short Sleep Duration,-90.11373313,43.9244512
WI,Wisconsin,Walworth,33.3,Obesity,-88.54183875,42.66851165
WI,Wisconsin,Rock,17.2,Current Cigarette Smoking,-89.0714241,42.67125111
WY,Wyoming,Sheridan,21,Depression,-106.8799996,44.79069827
WI,Wisconsin,Shawano,24,Binge Drinking,-88.76520504,44.78900542
WI,Wisconsin,Grant,22.6,Binge Drinking,-90.70622311,42.86764459
WY,Wyoming,Campbell,24.4,Physical Inactivity,-105.5480578,44.24857386
WI,Wisconsin,Taylor,16.5,Frequent Mental Distress,-90.50146107,45.21145078
WI,Wisconsin,St. Croix,11.3,Current Cigarette Smoking,-92.45267274,45.0340718
WI,Wisconsin,Oneida,34.2,Short Sleep Duration,-89.52184175,45.70550647
WI,Wisconsin,Outagamie,16.6,Current Cigarette Smoking,-88.46501996,44.41601542
WY,Wyoming,Teton,22.6,Obesity,-110.5898579,43.93448406
WI,Wisconsin,Portage,25.4,Binge Drinking,-89.50146343,44.47606947
WI,Wisconsin,Barron,32.3,Short Sleep Duration,-91.84830367,45.42376633
WI,Wisconsin,Iron,25.2,Depression,-90.24211599,46.26231052
WY,Wyoming,Lincoln,22,Depression,-110.6562541,42.26394126
WI,Wisconsin,Lincoln,40.3,Obesity,-89.73447634,45.33749048
WI,Wisconsin,Menominee,21.1,Frequent Mental Distress,-88.70969655,45.00428427
WI,Wisconsin,Eau Claire,18.1,Frequent Mental Distress,-91.28605725,44.72677278
WI,Wisconsin,Marathon,16.3,Frequent Mental Distress,-89.75885601,44.89830044
WI,Wisconsin,Richland,18.7,Current Cigarette Smoking,-90.42952769,43.37559436
WI,Wisconsin,Washburn,35.4,Obesity,-91.79132422,45.89926565
WI,Wisconsin,Waukesha,13.6,Frequent Mental Distress,-88.30444786,43.01823145
WI,Wisconsin,Walworth,13.3,Current Cigarette Smoking,-88.54183875,42.66851165
WI,Wisconsin,Shawano,45.6,Obesity,-88.76520504,44.78900542
WY,Wyoming,Washakie,38.8,Obesity,-107.6826099,43.9044572
WI,Wisconsin,Lafayette,39,Obesity,-90.131574,42.66050008
WI,Wisconsin,Jefferson,14.3,Current Cigarette Smoking,-88.77593155,43.02086207
WY,Wyoming,Carbon,18.3,Binge Drinking,-106.9303664,41.69477877
WY,Wyoming,Converse,16.1,Frequent Mental Distress,-105.5072979,42.97220281
WI,Wisconsin,Green Lake,19.8,Current Cigarette Smoking,-89.04466973,43.80049778
WY,Wyoming,Uinta,35.7,Short Sleep Duration,-110.547535,41.28764495
WI,Wisconsin,Vernon,30.6,Short Sleep Duration,-90.83416504,43.59389986
WI,Wisconsin,Polk,26.6,Depression,-92.44127559,45.46150538
WI,Wisconsin,Oneida,17,Frequent Mental Distress,-89.52184175,45.70550647
WI,Wisconsin,Taylor,19.4,Current Cigarette Smoking,-90.50146107,45.21145078
WI,Wisconsin,Bayfield,22.4,Physical Inactivity,-91.2010357,46.52341014
WI,Wisconsin,Washington,15.6,Frequent Mental Distress,-88.23060313,43.36852263
WI,Wisconsin,Waushara,41.8,Obesity,-89.24297541,44.11316121
WY,Wyoming,Uinta,18.9,Binge Drinking,-110.547535,41.28764495
WI,Wisconsin,Price,25,Physical Inactivity,-90.36148246,45.68013695
WI,Wisconsin,Trempealeau,22.6,Physical Inactivity,-91.35842148,44.30394507
WI,Wisconsin,Oneida,19.3,Binge Drinking,-89.52184175,45.70550647
WI,Wisconsin,Florence,26.5,Depression,-88.39814413,45.84816501
WI,Wisconsin,La Crosse,14.5,Current Cigarette Smoking,-91.11503116,43.90643348
WY,Wyoming,Weston,25.2,Physical Inactivity,-104.56774,43.84021895
WI,Wisconsin,Price,37.9,Short Sleep Duration,-90.36148246,45.68013695
WI,Wisconsin,Sawyer,18.1,Binge Drinking,-91.14457916,45.88000793
WY,Wyoming,Weston,31.7,Short Sleep Duration,-104.56774,43.84021895
WI,Wisconsin,Pepin,17.2,Current Cigarette Smoking,-92.00187526,44.58287653
WI,Wisconsin,Wood,40.9,Obesity,-90.04147276,44.45535017
WI,Wisconsin,Manitowoc,20.5,Physical Inactivity,-87.8095945,44.11995929
WI,Wisconsin,Crawford,16.6,Frequent Mental Distress,-90.93110617,43.23956519
WY,Wyoming,Lincoln,32.1,Short Sleep Duration,-110.6562541,42.26394126
WI,Wisconsin,Juneau,23.5,Physical Inactivity,-90.11373313,43.9244512
WI,Wisconsin,Columbia,17,Frequent Mental Distress,-89.33343818,43.46657856
WY,Wyoming,Natrona,17.7,Current Cigarette Smoking,-106.798429,42.96243872
WI,Wisconsin,Langlade,24.6,Depression,-89.0718839,45.26231218
WY,Wyoming,Laramie,17.1,Frequent Mental Distress,-104.6891716,41.30698999
WI,Wisconsin,Sheboygan,14.2,Current Cigarette Smoking,-87.94533159,43.7212482
WY,Wyoming,Sweetwater,22.4,Physical Inactivity,-108.879887,41.65969814
WI,Wisconsin,Vilas,35.2,Obesity,-89.5147033,46.05282831
WI,Wisconsin,Waupaca,34.3,Short Sleep Duration,-88.96488746,44.47042624
WI,Wisconsin,Chippewa,33.7,Short Sleep Duration,-91.27997263,45.06943196
WI,Wisconsin,Green,26.2,Depression,-89.60207125,42.67998128
WI,Wisconsin,Buffalo,40.3,Obesity,-91.75437967,44.37979061
WI,Wisconsin,Jackson,24,Binge Drinking,-90.80499871,44.31928367
WY,Wyoming,Sheridan,16.8,Frequent Mental Distress,-106.8799996,44.79069827
WI,Wisconsin,Juneau,16.9,Frequent Mental Distress,-90.11373313,43.9244512
WI,Wisconsin,Waukesha,20.8,Binge Drinking,-88.30444786,43.01823145
WI,Wisconsin,Dunn,26,Depression,-91.89631112,44.94665402
WI,Wisconsin,Richland,23.9,Physical Inactivity,-90.42952769,43.37559436
WI,Wisconsin,Fond du Lac,23.4,Binge Drinking,-88.48834338,43.75360898
WI,Wisconsin,Door,23.1,Physical Inactivity,-87.3114193,44.95001443
WI,Wisconsin,Kewaunee,39.3,Obesity,-87.6153988,44.5161731
