compendium_hospital_id,ccn,hospital_name,hospital_street,hospital_city,hospital_state,hospital_zip,acutehosp_flag,health_sys_id,health_sys_name,health_sys_city,health_sys_state,hos_beds,hos_dsch,hos_res,hos_children,hos_majteach,hos_vmajteach,hos_teachint,hos_highdpp,hos_ucburden,hos_highuc,hos_ownership,hos_net_revenue,hos_total_revenue
CHSP00007510,310057,Virtua Mount Holly Hospital,175 Madison Avenue,Mount Holly,NJ,08060,1,HSI00001233,Virtua Health,Marlton,NJ,312,15221,12.36,0,0,0,0.0396153846,0,0.0442159351,0,1,371797576,2651138626
CHSP00007511,310022,West Jersey Health System,100 Bowman Drive,Voorhees,NJ,08043,1,HSI00001233,Virtua Health,Marlton,NJ,587,30244,29.05,0,0,0,0.0494889267,0,0.0538935704,0,1,958434181,5790913042
CHSP00007512,054077,Aurora Vista Del Mar Bhs,801 Seneca Street,Ventura,CA,93001,0,,,,,87,2011,0,0,0,0,0,0,,0,5,13779254,23735291
CHSP00007513,140084,Vista Medical Center - East,1324 North Sheridan Road,Waukegan,IL,60085,1,HSI00000860,Quorum Health Corporation,Brentwood,TN,190,7755,0,0,0,0,0,0,0.0468079245,0,5,139499427,1081394262
CHSP00007516,34017F,W. G. (Bill) Heffner Veterans Affairs Medical Center,1601 Brenner Avenue,Salisbury,NC,28144,0,,,,,,,,,,,,,,,,,
CHSP00007517,451337,W.J. Mangold Memorial Hospital,320 North Main Street,Lockney,TX,79241,1,,,,,25,181,0,0,0,0,0,0,0.1440946976,1,3,8393524,17750327
CHSP00007518,190236,Willis Knighton Bossier Health Center,2400 Hospital Dr,Bossier City,LA,71111,1,HSI00001263,Willis Knighton Health System,Shreveport,LA,,,,,,,,,,,,,
CHSP00007519,141327,Wabash General Hospital,1418 College Drive,Mount Carmel,IL,62863,1,,,,,25,493,0,0,0,0,0,0,0.0857082853,0,1,71771543,157139956
CHSP00007521,450200,Wadley Regional Medical Center,1000 Pine Street,Texarkana,TX,75501,1,HSI00001037,Steward Health Care System,Dallas,TX,185,5512,9.24,0,0,0,0.0499459459,1,0.0628697218,0,5,91636250,559921084
CHSP00007522,040153,Wadley Medical Center At Hope,2001 South Main Street,Hope,AR,71801,1,HSI00001037,Steward Health Care System,Dallas,TX,36,331,0,0,0,0,0,0,0.123300332,1,5,13082782,69563091
CHSP00007523,431315,Wagner Community Memorial Hospital,513 Third Street Sw,Wagner,SD,57380,1,HSI00000068,Avera Health,Sioux Falls,SD,20,176,0,0,0,0,0,0,0.0885219474,0,1,12564177,28813013
CHSP00007524,370166,Wagoner Hospital Authority,1200 West Cherokee Street,Wagoner,OK,74467,1,,,,,100,2206,0,0,0,0,0,1,0.031580023,0,1,21901992,57792595
CHSP00007525,120004,Wahiawa General Hospital,128 Lehua Street,Wahiawa,HI,96786,1,,,,,35,722,0,0,0,0,0,0,0.1100187233,1,1,34345210,86306935
CHSP00007526,341313,Wake Forest Baptist Health Davie Medical Center,329 Nc Highway 801 N,Bermuda Run,NC,27006,1,HSI00001526,Advocate Health,Charlotte,NC,,,,,,,,,,,,,
CHSP00007527,340096,Lexington Memorial Hospital  Inc.,250 Hospital Drive,Lexington,NC,27292,1,HSI00001526,Advocate Health,Charlotte,NC,70,3330,0,0,0,0,0,0,0.0596242796,0,1,138293675,469193149
CHSP00007528,340047,North Carolina Baptist Hospital,Medical Center Boulevard,Winston-Salem,NC,27157,1,HSI00001526,Advocate Health,Charlotte,NC,800,35795,665.01,0,1,1,0.8312625,0,0.040631045,0,2,2189452982,7650956178
CHSP00007529,340173,Wake Med Cary Hospital,1900 Kildaire Farm Road,Cary,NC,27518,1,HSI00001236,WakeMed Health and Hospitals,Raleigh,NC,189,13846,0,0,0,0,0,0,0.0649564006,0,1,318145493,1288041147
CHSP00007531,340069,Wakemed Raleigh Campus,3000 New Bern Avenue,Raleigh,NC,27610,1,HSI00001236,WakeMed Health and Hospitals,Raleigh,NC,609,36142,66.83,0,0,0,0.1097372742,0,0.098135487,0,1,1146793349,4664168739
CHSP00007533,224038,Walden Behavioral Care,9 Hope Avenue,Waltham,MA,02453,0,,,,,51,489,0,0,0,0,0,0,,0,5,46779833,99926844
CHSP00007534,201312,Waldo County General Hospital,118 Northport Avenue,Belfast,ME,04915,1,HSI00000611,MaineHealth,Portland,ME,25,1013,0,0,0,0,0,0,0.0287567107,0,1,115406620,210950304
CHSP00007535,010089,Walker Baptist Medical Center,3400 Highway 78 East,Jasper,AL,35501,1,HSI00001066,Tenet Healthcare,Dallas,TX,207,5461,0,0,0,0,0,0,0.1089228384,1,5,108713159,1128499891
CHSP00007538,381306,Wallowa County Health Care District,601 Medical Parkway,Enterprise,OR,97828,1,,,,,23,386,0,0,0,0,0,0,0.0622893655,0,3,32079713,51705981
CHSP00007542,344024,Walter B. Jones Alcohol And Drug Abuse Treatment Center,2577 West Fifth Street,Greenville,NC,27834,0,,,,,,,,,,,,,,,,,
CHSP00007543,234035,Walter Reuther Psychiatric Hospital,30901 Palmer Road,Westland,MI,48186,0,,,,,180,124,0,0,0,0,0,0,,0,3,13599069,13599069
CHSP00007544,,Walter Reed National Military Medical Center,8901 Rockville Pike,Bethesda,MD,20889,0,,,,,,,,,,,,,,,,,
CHSP00007545,251324,Walthall County General Hospital,100 Hospital Drive,Tylertown,MS,39667,1,HSI00000371,Forrest Health,Hattiesburg,MS,25,170,0,0,0,0,0,0,0.0992992089,0,3,10858466,25957513
CHSP00007546,171337,Wamego Hospital Association,711 Genn Drive,Wamego,KS,66547,1,HSI00000055,Ascension Health,Saint Louis,MO,18,121,0,0,0,0,0,0,0.0561885306,0,2,13142729,30762584
CHSP00007547,511309,War Memorial Hospital,One Healthy Way,Berkeley Springs,WV,25411,1,HSI00001217,Valley Health,Winchester,VA,25,392,0,0,0,0,0,0,0.0837510751,0,1,33207872,66366469
CHSP00007548,230239,Chippewa County War Memorial Hospita,500 Osborn Boulevard,Sault Sainte Marie,MI,49783,1,HSI00000682,MyMichigan Health,Midland,MI,49,2284,0,0,0,0,0,0,0.0283247094,0,1,113374227,272312153
CHSP00007549,451373,Ward Memorial Hospital,406 South Gary Street,Monahans,TX,79756,1,,,,,25,390,0,0,0,0,0,0,0.1623691369,1,3,14457493,49560236
CHSP00007550,111316,Warm Springs Medical Center,5995 Spring Street,Warm Springs,GA,31830,1,,,,,25,26,0,0,0,0,0,0,0.1117089066,1,5,16971411,19946106
CHSP00007553,673056,Warm Springs Rehab Victoria,101 James Coleman Drive,Victoria,TX,77904,0,,,,,26,811,0,0,0,0,0,0,,0,5,15742549,43737838
CHSP00007556,390146,Warren General Hospital,Two Crescent Park West,Warren,PA,16365,1,HSI00001126,UPMC,Pittsburgh,PA,85,2440,0,0,0,0,0,0,0.0532124885,0,1,80088842,258574327
CHSP00007557,490033,Warren Memorial Hospital,351 Valley Health Way,Front Royal,VA,22630,1,HSI00001217,Valley Health,Winchester,VA,46,1968,7.85,0,0,0,0.1706521739,0,0.113931159,1,1,97718274,210920784
CHSP00007558,394016,Warren State Hospital,33 Main Drive,Warren,PA,16365,0,,,,,152,68,0,0,0,0,0,0,,0,3,,
CHSP00007560,531306,Washakie Medical Center,400 South 15th Street,Worland,WY,82401,1,HSI00000073,Banner Health,Phoenix,AZ,18,435,0,0,0,0,0,0,0.0886088137,0,1,26970306,43819029
CHSP00007562,341314,Cah #1 - Washington,958 U S Highway 64 East,Plymouth,NC,27962,1,,,,,25,368,0,0,0,0,0,0,,0,1,16057023,34821766
CHSP00007563,141308,Washington County Hospital,705 South Grand Avenue,Nashville,IL,62263,1,HSI00000902,SSM Health,Saint Louis,MO,22,48,0,0,0,0,0,0,0.0796966892,0,3,15157903,24348600
CHSP00007564,011300,Washington County Hospital,14600 St Stephens Avenue,Chatom,AL,36518,1,,,,,15,171,0,0,0,0,0,0,0.0391641351,0,3,16214000,21100000
CHSP00007565,171351,Washington County Hospital,304 East Third Street,Washington,KS,66968,1,,,,,25,129,0,0,0,0,0,0,0.0226136681,0,3,8061154,11684698
CHSP00007566,161344,Washington County Hospital,400 East Polk Street,Washington,IA,52353,1,HSI00000860,Quorum Health Corporation,Brentwood,TN,22,347,0,0,0,0,0,0,0.0107276457,0,3,42340357,85826610
CHSP00007567,261308,Washington County Memorial Hospital,300 Health Way,Potosi,MO,63664,1,HSI00000660,Mercy,Chesterfield,MO,25,556,0,0,0,0,0,0,0.0831776751,0,3,22673286,52411441
CHSP00007568,110086,Washington Co Reg Med Ctr,610 Sparta Road,Sandersville,GA,31082,1,,,,,49,377,0,0,0,0,0,0,0.0894242442,0,3,27490604,64461848
CHSP00007569,09002F,Washington Dc Veterans Affairs Medical Center,50 Irving Street Nw,Washington,DC,20422,0,,,,,,,,,,,,,,,,,
CHSP00007570,390150,Whs - Greene,350 Bonar Avenue,Waynesburg,PA,15370,1,HSI00001238,Washington Health System,Washington,PA,18,523,0,0,0,0,0,0,0.104391487,0,1,17691536,49571464
CHSP00007571,390042,The Washington Hospital,155 Wilson Avenue,Washington,PA,15301,1,HSI00001238,Washington Health System,Washington,PA,214,7561,21.09,0,0,0,0.0985514019,0,0.0208601179,0,1,224724870,573176236
CHSP00007572,050195,Washington Hospital District,2000 Mowry Avenue,Fremont,CA,94538,1,HSI00001239,Washington Hospital Healthcare System,Fremont,CA,385,9819,0,0,0,0,0,0,0.0942820197,0,3,516119936,2324225802
CHSP00007573,040004,Washington Regional Medical Center,3215 North Hills Boulevard,Fayetteville,AR,72703,1,HSI00001240,Washington Regional,Fayetteville,AR,377,15292,19.32,0,0,0,0.0512466844,0,0.0386222853,0,1,356916263,1629305034
CHSP00007574,340051,Watauga Medical Center,336 Deerfield Road,Boone,NC,28607,1,HSI00000042,Appalachian Regional Healthcare System,Boone,NC,95,3784,8.61,0,0,0,0.0906315789,0,0.0278020638,0,3,187289833,556281257
CHSP00007575,070005,Waterbury Hospital,64 Robbins Street,Waterbury,CT,06708,1,HSI00000851,Prospect Medical Holdings,Los Angeles,CA,214,10778,45.09,0,0,0,0.2107009346,0,0.0583268901,0,5,248962831,1069736385
CHSP00007577,520116,Watertown Regional Medical Center,125 Hospital Drive,Watertown,WI,53098,1,HSI00001475,ScionHealth,Louisville,KY,76,2038,0,0,0,0,0,0,0.0568576885,0,5,107519051,317445153
CHSP00007578,050194,Watsonville Community Hosptial,75 Nielson Street,Watsonville,CA,95076,1,,,,,106,3314,0,0,0,0,0,1,0.1330066759,1,5,128503720,950535192
CHSP00007579,524026,Waukesha County Mental Health Cntr,1501 Airport Road,Waukesha,WI,53188,0,,,,,23,513,0,0,0,0,0,0,,0,3,1870219,5619532
CHSP00007580,520008,Waukesha Memorial Hospital,725 American Avenue,Waukesha,WI,53188,1,HSI00000847,Prohealth Care,Waukesha,WI,270,11910,18.42,0,0,0,0.0682222222,0,0.0608385074,0,1,545590452,1921911890
CHSP00007581,521327,Waupun Memorial Hospital,620 West Brown Street,Waupun,WI,53963,1,HSI00000902,SSM Health,Saint Louis,MO,25,755,0,0,0,0,0,0,0.0206051623,0,2,56247989,144200243
CHSP00007582,161339,Waverly Health Center,312 Ninth Street Sw,Waverly,IA,50677,1,,,,,21,885,0,0,0,0,0,0,0.0329985857,0,1,64665240,131022200
CHSP00007583,181321,Wayne County Hospital,166 Hospital Street,Monticello,KY,42633,1,,,,,25,326,0,0,0,0,0,0,0.091087948,0,1,19493445,42362043
CHSP00007584,161358,Wayne County Hospital,417 South East Street,Corydon,IA,50060,1,HSI00001106,Trinity Health,Livonia,MI,25,540,0,0,0,0,0,0,0.0140340757,0,3,37361764,71788632
CHSP00007586,250077,Wayne General Hospital,950 Matthew Drive,Waynesboro,MS,39367,1,,,,,49,1087,0.11,0,0,0,0.002244898,0,0.0684541476,0,3,30220304,65378976
CHSP00007587,360044,Wayne Hospital Company,835 Sweitzer Street,Greenville,OH,45331,1,HSI00001086,The Ohio State University Wexner Medical Center,Columbus,OH,43,1193,0,0,0,0,0,0,0.1427400422,1,1,59130610,176500610
CHSP00007588,440010,Wayne Medical Center,103 J V Mangubat Drive,Waynesboro,TN,38485,1,HSI00000630,Maury Regional Medical Center,Columbia,TN,25,364,0,0,0,0,0,0,0.1000478143,0,3,10912090,49385690
CHSP00007589,390125,Wayne Memorial Hospital,601 Park Street,Honesdale,PA,18431,1,HSI00001242,Wayne Memorial Health System,Honesdale,PA,92,3118,0,0,0,0,0,0,0.0731530589,0,1,106590718,391411053
CHSP00007590,340010,Wayne Memorial Hospital,2700 Wayne Memorial Drive,Goldsboro,NC,27534,1,HSI00001123,UNC Health Care System,Chapel Hill,NC,245,9201,0,0,0,0,0,0,0.063024841,0,1,255772830,703348417
CHSP00007591,110124,Wayne Memorial Hospital,865 South First Street,Jesup,GA,31545,1,,,,,88,2610,0,0,0,0,0,0,0.0777183865,0,3,88762758,345591599
CHSP00007592,390138,Waynesboro Hospital,501 East Main Street,Waynesboro,PA,17268,1,HSI00001243,Wellspan Health,York,PA,57,1690,0,0,0,0,0,0,0.097567012,0,1,88598969,266611040
CHSP00007593,371323,Weatherford Regional Hospital,3701 East Main Street,Weatherford,OK,73096,1,HSI00000902,SSM Health,Saint Louis,MO,25,561,0,0,0,0,0,0,0.0684304612,0,3,20256794,49289234
CHSP00007594,450203,Medical City Weatherford,713 East Anderson Street,Weatherford,TX,76086,1,HSI00000492,HCA Healthcare,Nashville,TN,82,6848,35.01,0,1,0,0.4269512195,0,0.0834201619,0,5,133581115,1034744184
CHSP00007595,673062,Weatherford Rehabilitation Hospital,703 Eureka Street,Weatherford,TX,76086,0,,,,,26,607,0,0,0,0,0,0,,0,5,12464286,17117982
CHSP00007596,281316,Webster County Community Hospital,Sixth Avenue And Franklin Street,Red Cloud,NE,68970,1,,,,,13,26,0,0,0,0,0,0,0.0526232469,0,3,5337610,4949416
CHSP00007597,511301,Webster County Memorial Hospital,324 Miller Mountain Drive,Webster Springs,WV,26288,1,HSI00000300,Davis Health System,Elkins,WV,25,85,0,0,0,0,0,0,0.0005224834,0,1,14865931,26636479
CHSP00007598,011306,Tanner Medical Center Alabama  Inc.,1032 South Main Street,Wedowee,AL,36278,1,HSI00001061,Tanner Health System,Carrollton,GA,15,282,0,0,0,0,0,0,0.100877807,0,1,13164473,42431387
CHSP00007599,05041F,Weed Army Community Hospital,"Inner Loop Road And 4th Street, Building 166",Fort Irwin,CA,92310,0,,,,,,,,,,,,,,,,,
CHSP00007600,301303,Weeks Medical Center,173 Middle Street,Lancaster,NH,03584,1,,,,,25,542,0,0,0,0,0,0,0.0421661802,0,1,66754374,108444323
CHSP00007602,510023,Weirton Medical Center,601 Colliers Way,Weirton,WV,26062,1,,,,,127,5357,0,0,0,0,0,0,0.124277445,1,1,176811429,702481358
CHSP00007603,061300,Weisbrod Memorial County Hospital,1208 Luther Street,Eads,CO,81036,1,,,,,25,42,0,0,0,0,0,0,0.0916739182,0,3,6959976,6959976
CHSP00007604,131307,Memorial Hospital,645 East Fifth Street,Weiser,ID,83672,1,HSI00000934,Saint Lukes,Boise,ID,19,322,0,0,0,0,0,0,0.0996820492,0,3,21328074,37273515
CHSP00007606,313302,Weisman Childrens Rehab Hospital,92 Brick Road  3rd Floor,Marlton,NJ,08053,0,,,,,18,124,0,1,0,0,0,0,,0,5,,
CHSP00007607,104069,Wekiva Springs Center  Llc,3947 Salisbury Road,Jacksonville,FL,32216,0,HSI00001148,Universal Health Services,Norristown,PA,120,3096,0,0,0,0,0,0,,0,5,20575089,62373143
CHSP00007608,510086,Welch Community Hospital,454 Mcdowell Street,Welch,WV,24801,1,,,,,49,491,0,0,0,0,0,0,0.0737091917,0,3,21699104,46045915
CHSP00007610,390225,Ephrata Community Hospital,169 Martin Avenue,Ephrata,PA,17522,1,HSI00001243,Wellspan Health,York,PA,115,5177,0,0,0,0,0,0,0.0559850541,0,1,281345597,1005735873
CHSP00007611,390065,The Gettysburg Hospital,147 Gettys Street,Gettysburg,PA,17325,1,HSI00001243,Wellspan Health,York,PA,76,4614,0,0,0,0,0,0,0.053439314,0,1,320485170,841741735
CHSP00007612,390066,The Good Samaritan Hospital,252 South 4th Street,Lebanon,PA,17042,1,HSI00001243,Wellspan Health,York,PA,145,6406,20.74,0,0,0,0.1430344828,0,0.038019558,0,1,266812221,931266250
CHSP00007613,390046,York Hospital,1001 South George Street,York,PA,17403,1,HSI00001243,Wellspan Health,York,PA,533,25079,157.6,0,1,0,0.295684803,0,0.0546319974,0,1,1420839808,3792154250
CHSP00007615,110143,Cobb Hospital And Medical Center,3950 Austell Road,Austell,GA,30106,1,HSI00001244,WellStar Health System,Marietta,GA,367,18180,0.25,0,0,0,0.0006811989,0,0.1083092199,1,3,754310861,3995359521
CHSP00007616,110184,Douglas Hospital,8954 Hospital Drive,Douglasville,GA,30134,1,HSI00001244,WellStar Health System,Marietta,GA,102,6699,0,0,0,0,0,0,0.1433923259,1,3,193431042,1095756563
CHSP00007617,110035,Kennestone Hospital,677 Church Street,Marietta,GA,30060,1,HSI00001244,WellStar Health System,Marietta,GA,642,35780,144.25,0,0,0,0.2246884735,0,0.1070706802,1,3,1320411293,5946308044
CHSP00007618,110042,Paulding Medical Center,2518 Jimmy Lee Smith Parkway,Hiram,GA,30141,1,HSI00001244,WellStar Health System,Marietta,GA,112,8448,0,0,0,0,0,0,0.1208477292,1,3,257893591,1336706521
CHSP00007619,112007,Kennestone Hospital At Windy Hill,2540 Windy Hill Road,Marietta,GA,30067,0,HSI00001244,WellStar Health System,Marietta,GA,55,277,0,0,0,0,0,0,,0,3,137513557,587625887
CHSP00007620,100275,Wellington Regl Medical Center,10101 Forest Hill Boulevard,Wellington,FL,33414,1,HSI00001148,Universal Health Services,Norristown,PA,235,17412,22.12,0,0,0,0.0941276596,0,0.09557245,0,5,244129909,2364011699
CHSP00007621,440012,Bristol Regional Medical Center,1 Medical Park Boulevard,Bristol,TN,37620,1,HSI00001284,Ballad Health,Johnson City,TN,245,13130,40.37,0,0,0,0.1647755102,0,0.0779522983,0,1,278244992,1297472002
CHSP00007622,441313,Hancock County Hospital,1519 Main Street,Sneedville,TN,37869,1,HSI00001284,Ballad Health,Johnson City,TN,10,141,0,0,0,0,0,0,0.1505717857,1,1,8031656,17963409
CHSP00007623,440032,Hawkins County Memorial Hospital,851 Locust Street,Rogersville,TN,37857,1,HSI00001284,Ballad Health,Johnson City,TN,6,312,0,0,0,0,0,0,0.2670512561,1,1,13739755,71797073
CHSP00007624,440017,Holston Valley Hosp & Med Ctr,130 West Ravine Street,Kingsport,TN,37660,1,HSI00001284,Ballad Health,Johnson City,TN,321,14576,34.14,0,0,0,0.1063551402,0,0.0899195919,0,1,340606875,1736601490
CHSP00007625,490114,Lonesome Pine Hospital,1990 Holton Avenue East,Big Stone Gap,VA,24219,1,HSI00001284,Ballad Health,Johnson City,TN,82,3601,34.01,0,1,0,0.4147560976,0,0.0138701983,0,1,175762729,788433778
CHSP00007626,390327,Wellspan Surgery And Rehab Hospital,55 Monument Road,York,PA,17403,0,HSI00001243,Wellspan Health,York,PA,25,437,0,0,0,0,0,0,,0,1,110895053,242754883
CHSP00007628,110115,Atlanta Medical Center,303 Parkway Drive Ne,Atlanta,GA,30312,1,HSI00001244,WellStar Health System,Marietta,GA,466,11390,73.7,0,0,0,0.1581545064,1,0.1977328095,1,1,347541471,2013656756
CHSP00007629,154051,Wellstone,2700 Vissing Park Road,Jeffersonville,IN,47130,0,HSI00001148,Universal Health Services,Norristown,PA,100,2808,0,0,0,0,0,0,,0,5,26935342,42904715
CHSP00007630,300018,Wentworth Douglass Hospital,789 Central Avenue,Dover,NH,03820,1,HSI00000813,Mass General Brigham,Boston,MA,118,8012,0,0,0,0,0,0,0.022248247,0,1,500858397,1710087690
CHSP00007631,394014,Wernersville State Hospital,160 Main Street,Wernersville,PA,19565,0,,,,,266,41,0,0,0,0,0,0,,0,3,,
CHSP00007632,453091,Weslaco Regional Rehabilitation Hosp,906 South James Street,Weslaco,TX,78596,0,,,,,32,484,0,0,0,0,0,0,,0,5,10523272,17515803
CHSP00007634,170123,Wesley Medical Center,550 North Hillside,Wichita,KS,67214,1,HSI00000492,HCA Healthcare,Nashville,TN,590,30706,112.67,0,0,0,0.1909661017,0,0.0710286675,0,5,701739542,6107498043
CHSP00007636,170192,Wesley Woodlawn Hospital And Er,2610 N Woodlawn Blvd,Wichita,KS,67220,1,HSI00000492,HCA Healthcare,Nashville,TN,,,,,,,,,,,,,
CHSP00007637,050426,West Anaheim Medical Center,3033 West Orange Avenue,Anaheim,CA,92804,1,HSI00000845,Prime Healthcare Services,Ontario,CA,167,5275,16.97,0,0,0,0.1016167665,1,0.0938876627,0,5,139441390,552794460
CHSP00007638,100268,West Boca Medical Center,21644 State Road 7,Boca Raton,FL,33428,1,HSI00001066,Tenet Healthcare,Dallas,TX,195,9678,2,0,0,0,0.0102564103,0,0.0932463287,0,5,224018064,1777683281
CHSP00007639,230095,Mymichigan Medical Ctr - West Bran,2463 South M-30,West Branch,MI,48661,1,HSI00000682,MyMichigan Health,Midland,MI,88,1596,0,0,0,0,0,0,0.0593027134,0,1,60049105,147530300
CHSP00007640,190013,West Calcasieu-Cameron Hospital,701 Cypress Street,Sulphur,LA,70663,1,,,,,107,2236,0,0,0,0,0,0,0.1046758283,0,3,60948119,198470500
CHSP00007641,250120,Delta Regional Medical Center West Campus,300 S Washington Ave,Greenville,MS,38701,0,HSI00000306,Delta Health System,Greenville,MS,,,,,,,,,,,,,
CHSP00007642,190081,West Carroll Health Systems  Llc,706 Ross Street,Oak Grove,LA,71263,1,,,,,30,536,0,0,0,0,0,0,0.0441296665,0,5,29027359,45980937
CHSP00007643,114013,West Central Ga Regional Hospital,3000 Schatulga Road,Columbus,GA,31907,0,,,,,40,74,0,0,0,0,0,0,,0,3,,
CHSP00007644,360354,West Chester Hospital  Llc,7700 University Drive,West Chester,OH,45069,1,HSI00001118,UC Health,Cincinnati,OH,160,9415,0,0,0,0,0,0,0.0717147852,0,1,326665915,1459085112
CHSP00007645,050096,West Covina Medical Center,725 South Orange Avenue,West Covina,CA,91790,1,,,,,13,470,2.49,0,0,0,0.1915384615,0,0.0060372559,0,5,34508430,138553631
CHSP00007646,191306,West Feliciana Parish Hospital,5266 Commerce Street,Saint Francisville,LA,70775,1,,,,,25,13,0,0,0,0,0,0,0.0803831701,0,3,25166526,31401787
CHSP00007648,100231,West Florida Hospital,8383 North Davis Highway,Pensacola,FL,32514,1,HSI00000492,HCA Healthcare,Nashville,TN,350,18283,4.65,0,0,0,0.0132857143,0,0.1511332438,1,5,384656276,3513246244
CHSP00007651,103036,West Gables Rehabilitation Hospital,2525 Sw 75th Avenue,Miami,FL,33155,0,,,,,85,1742,0,0,0,0,0,0,,0,5,43614044,146474502
CHSP00007652,110016,West Georgia Medical Center,1514 Vernon Road,Lagrange,GA,30240,1,HSI00001244,WellStar Health System,Marietta,GA,276,7644,0,0,0,0,0,0,0.1317977325,1,3,257463196,1300406865
CHSP00007654,050481,West Hills Hospital,7300 Medical Center Drive,West Hills,CA,91307,1,HSI00000492,HCA Healthcare,Nashville,TN,214,7622,0,0,0,0,0,0,0.1428034387,1,5,234308173,2443998273
CHSP00007655,281343,West Holt Memorial Hospital,406 West Neely Street,Atkinson,NE,68713,1,HSI00000358,Faith Regional Health Services,Norfolk,NE,17,103,0,0,0,0,0,0,0.0314383118,0,1,12177577,15482115
CHSP00007656,450644,Hca Houston Healthcare West,12141 Richmond Avenue,Houston,TX,77082,1,HSI00000492,HCA Healthcare,Nashville,TN,222,9250,55.13,0,0,0,0.2483333333,1,0.1169929761,1,5,204600022,2030061126
CHSP00007657,190039,West Jefferson Medical Center,1101 Medical Center Boulevard,Marrero,LA,70072,1,HSI00000555,LCMC Health System,New Orleans,LA,199,10555,25.4,0,0,0,0.127638191,1,0.057830693,0,1,329931412,1726039547
